,review_id,business_id,stars,text,clean_text
298,91etEmurHrlIB3r2iNi7dA,eLrJdEYwxzJgddnqawDQ1g,4,"quaint little italian place with great food! i wasn't to crazy about the garlic bread but my margherita pizza was very good. my mother had the chicken parmesan and her's was fantastic! best she has ever had. i will say both meals were very light, not over powering, and therefore you were able to enjoy the whole meal without feeling stuffed. seasonal cheesecake was great as well! loved the ambiance and very nice wait staff. we will be back for sure.",quaint littl italian place great food wasnt crazi garlic bread margherita pizza good mother chicken parmesan fantast best ever say meal light power therefor abl enjoy whole meal without feel stuf season cheesecak great well love ambianc nice wait staff back sure
299,WTzycZQI7SZwvs5YG4mFXA,kVI7NL59MPnYTx3Lg6PMTw,2,"i'm having trouble deciding on how many stars to give this rating... on the one hand, i would give high marks for atmosphere (we sat out on the terrace, at a fire pit table, on a gorgeous bright late summer/early autumn day) - it was so peaceful and beautiful, we hardly felt like we were in downtown boston.  however, the food didn't really impress the way i thought it would.  this might be because i went there with my boyfriend for their ""weekend clambake"" specials, but i was using a voucher from gilt city (like groupon, for those who aren't familiar).  

i think we got ripped off, quite frankly.  the normal meal is supposed to be $35 a person - and they supposedly serve you a lobster, clams, mussels, potatoes, corn on the cob, and chorizo, plus cornbread and watermelon.  seems reasonable, right?  with the voucher however, you are suckered into thinking you're getting a great deal because they sell you a ""clambake for two"" for a total price of $49.  this includes two sam adams summer beers.  what they *don't* tell you is that you actually only will be served a single portion of food that you have to share with your other dining companion.  true, you do each get your own beer, your own small triangle of watermelon, and your own tiny wedge of cornbread, but the main course is still just one plate with a lobster, a few clams and mussels, the equivalent of a half a corn cob,
and maybe three fingerling potatoes - that you both will have to share!?

so essentially, you are still paying 50 bucks for one small lobster and a few clams/mussels (i think there was a total of 9 or 10 between them).  this would be just enough to satisfy one person, but it was definitely not enough food for two people.  and definitely not worth $50.  plus, we were expected to tip on what they tell you the total would have cost had you not used your voucher - they claim the entire meal would have been $70 (again remember we are talking one small lobster, and about 4 clams, 4-6 mussels, plus 2 fingerling potatoes).  total rip off.

i don't know who is to blame for this - aragosta, or gilt city?  one of them was not being totally honest when they advertised this deal.  it was no deal at all...

the food that was being delivered to other tables definitely looked delicious, so i might still return - but i will definitely never purchase anything else from gilt city in the future.  i've been totally burned by them too many times now.",im troubl decid mani star give rate one hand would give high mark atmospher sat terrac fire pit tabl gorgeou bright late summerearli autumn day peac beauti hardli felt like downtown boston howev food didnt realli impress way thought would might went boyfriend weekend clambak special use voucher gilt citi like groupon arent familiar think got rip quit frankli normal meal suppos 35 person supposedli serv lobster clam mussel potato corn cob chorizo plu cornbread watermelon seem reason right voucher howev sucker think your get great deal sell clambak two total price 49 includ two sam adam summer beer dont tell actual serv singl portion food share dine companion true get beer small triangl watermelon tini wedg cornbread main cours still one plate lobster clam mussel equival half corn cob mayb three fingerl potato share essenti still pay 50 buck one small lobster clamsmussel think total 9 10 would enough satisfi one person definit enough food two peopl definit worth 50 plu expect tip tell total would cost use voucher claim entir meal would 70 rememb talk one small lobster 4 clam 46 mussel plu 2 fingerl potato total rip dont know blame aragosta gilt citi one total honest advertis deal deal food deliv tabl definit look delici might still return definit never purchas anyth els gilt citi futur ive total burn mani time
300,r3_qr8eKGlu6__DHp2J9nw,_pqPht0BqDsU3Fcla_s7iw,3,"was expecting some decent food since all the the reviews are good. the service on a saturday morning was very slow and the food tasteless. i did custom order a vegetarian dish but my husband ordered a sandwich off of the menu. neither of us were impressed. the owner was out and about in the restaurant and the deserts looked good. however, those were the only positives. 

they get 3 stars instead of 2 because they were very apologetic and brought out nutella goodies for my kids.",expect decent food sinc review good servic saturday morn slow food tasteless custom order vegetarian dish husband order sandwich menu neither us impress owner restaur desert look good howev posit get 3 star instead 2 apologet brought nutella goodi kid
301,l8nqMabc4MLSEQKjhpKT5Q,eLrJdEYwxzJgddnqawDQ1g,4,"this is one of my favorite restaurants for good food and always a pleasant dining experience. i have brought so many friends here through the years who have never dined here and it is always a hit. since the new owner took it over, things have only improved. the menu has something for everyone and i love the specials that they offer. my favorite is the beef short ribs over risotto and i keep hoping it will be back on the menu again soon. atlanta could use more neighborhood restaurants of this calibre.",one favorit restaur good food alway pleasant dine experi brought mani friend year never dine alway hit sinc new owner took thing improv menu someth everyon love special offer favorit beef short rib risotto keep hope back menu soon atlanta could use neighborhood restaur calibr
302,5tiRvDtEAOLN_wdWEuiVTQ,kVI7NL59MPnYTx3Lg6PMTw,2,"came here on a sunday night at 5:30 pm with 6 of my friends from work. there was ample seating and we were able to dine outside on the terrace overlooking the water.

the ambience was pleasant -- it was a beautiful day out! but unfortunately, everything else was subpar. our group agreed that the food was overpriced for the quality ($18-20 for mediocre sandwiches and $25-40 for entrees), and the drink menu limited (one of my friends went through a number of beer requests to find out they did not have them available). food-wise their saving grace was their fries! delish! however, they could not redeem the atrocious service -- it's been awhile since i've been at a place with poorer service. our waitress was extremely slow despite there being only a few other patrons (one margarita came out 20 minutes after all the other drinks despite being ordered at the same time as the others). none of our water glasses were refilled at any point during our dinner despite being empty. when we asked for a refill, she acknowledged our request and never fulfilled it. she came out with our checks without us asking, with gratuity included (not surprising given the size of our party). we were all tired of the lazy service and took this as a queue. we left thirsty, $40 dollars poorer, and disappointed. this place makes you really appreciate how much good service factors into your dining experience.

don't bother wasting your time here -- there are plenty of places with better food and certainly better service.",came sunday night 530 pm 6 friend work ampl seat abl dine outsid terrac overlook water ambienc pleasant beauti day unfortun everyth els subpar group agre food overpr qualiti 1820 mediocr sandwich 2540 entre drink menu limit one friend went number beer request find avail foodwis save grace fri delish howev could redeem atroci servic awhil sinc ive place poorer servic waitress extrem slow despit patron one margarita came 20 minut drink despit order time other none water glass refil point dinner despit empti ask refil acknowledg request never fulfil came check without us ask gratuiti includ surpris given size parti tire lazi servic took queue left thirsti 40 dollar poorer disappoint place make realli appreci much good servic factor dine experi dont bother wast time plenti place better food certainli better servic
303,xwkE0jP_wLyuwAcsPBEuKg,kVI7NL59MPnYTx3Lg6PMTw,4,"i went here last night with three friends and the food was good, they had a nice summer menu and it was great to have fresh light food done well. the bread was fantastic and we had an heirloom tomato salad, tuna pizza and charcuterie place that were all perfect to start.  the main courses, my friend had tuna that was over cooked but the hallibut was excellent.  i liked the apps best (but i usually do) but all was good and the waiter knew the menu well.

as for atmosphere, the real draw of the place is the outdoor seating on the wharf. we had to sit inside due to a mix-up with reservations and were told to first wait in the bar and then told 'sorry your table outside is now gone'.  so they have some kinks to work out, but they were more then generous in their apologizing and showing their customer service skills by comping some parts of the bill.",went last night three friend food good nice summer menu great fresh light food done well bread fantast heirloom tomato salad tuna pizza charcuteri place perfect start main cours friend tuna cook hallibut excel like app best usual good waiter knew menu well atmospher real draw place outdoor seat wharf sit insid due mixup reserv told first wait bar told sorri tabl outsid gone kink work gener apolog show custom servic skill comp part bill
304,NaXsIDq7pcWp9_B1UpPA9A,kVI7NL59MPnYTx3Lg6PMTw,2,"asked to sit outside and were told there was a $25 minimum. ok. that's fine. they fire up a grill that you can use for fondue or s'mores if you want to ""urban campfire.""  we didn't. what i wanted was a sazerac; after about 20 minutes, waiter came back with the news the bartender couldn't make me one because he didn't have any absinthe. okay, i said it would be okay to substitute a bit of pernod, but in case the bar didn't have that, i'd take a cucumber martini. 15 minutes later, i see a martini glass on a tray coming my way. it was the sweetest cucumber martini i've ever had. i think the bartender put limoncello in. for my next drink, i ordered a gin martini. the waiter brought me three olives (nice) and a slice (not a twist, mind you) of lemon and lime, so i could take my choice. my advice -- order what's on the drink menu. best to keep it simple. even if it is a ""bar"" and bistro. 

oh yeah, we ate some food here.  the seared tuna was as advertised -- a small plate. also had the sirloin tips with mushrooms. was rare as requested.  

the outdoor seating is really wonderful. tucked back in a courtyard off the street.",ask sit outsid told 25 minimum ok that fine fire grill use fondu smore want urban campfir didnt want sazerac 20 minut waiter came back news bartend couldnt make one didnt absinth okay said would okay substitut bit pernod case bar didnt id take cucumb martini 15 minut later see martini glass tray come way sweetest cucumb martini ive ever think bartend put limoncello next drink order gin martini waiter brought three oliv nice slice twist mind lemon lime could take choic advic order what drink menu best keep simpl even bar bistro oh yeah ate food sear tuna advertis small plate also sirloin tip mushroom rare request outdoor seat realli wonder tuck back courtyard street
305,d0i8_nUYLNvfoIAiBspIXw,eLrJdEYwxzJgddnqawDQ1g,4,"i had the lasagna al forno, which was wonderful. the restaurant seemed to work well the many families that were there. since they have pizza, pasta, and more, it works for kids, old and young. the service was good and the staff was friendly.

only complaint: the bread was cold.",lasagna al forno wonder restaur seem work well mani famili sinc pizza pasta work kid old young servic good staff friendli complaint bread cold
306,bxjvAc13TXtnKIfQnIVunw,_pqPht0BqDsU3Fcla_s7iw,5,"found a groupon and headed over with my mom after a bridal show on a thursday night.  as we parked we noticed it was pretty empty except for a table outside, but we said what the heck let's give it a a shot.

we had just missed happy hour, lol. however they did offer a 2 for tuesday for $15.99. where you can get two past entrees for $15.99.  now because we used the groupon we could not do that deal but it worked out because moms wanted pizza. she opted for the formagio pizza and added pepperoni...she said it was delicious. i liked it but a little to much cheese for me (i know is there such a thing). i had the bolognese with spaghetti and from their recommendation added peppers, onions, and tomatoes (extra $2) and wow! so yummy, pasta was cooked nicely and the flavors were perfect (cant wait to eat my leftovers).  

if ur a after dinner coffee drinker, you just might be in luck. i'm not a a late night coffee drinker but the aroma was delightful.

all in all, get yourself over there and maybe i'll see you on my next trip!",found groupon head mom bridal show thursday night park notic pretti empti except tabl outsid said heck let give shot miss happi hour lol howev offer 2 tuesday 1599 get two past entre 1599 use groupon could deal work mom want pizza opt formagio pizza ad pepperonish said delici like littl much chees know thing bolognes spaghetti recommend ad pepper onion tomato extra 2 wow yummi pasta cook nice flavor perfect cant wait eat leftov ur dinner coffe drinker might luck im late night coffe drinker aroma delight get mayb ill see next trip
307,cgryjhW3ZQOWMTCFfMeXIQ,_pqPht0BqDsU3Fcla_s7iw,5,"the best place everrrr! love the savory, and the sweets are to die for! a must stop when you are driving by park ave... great breakfast too... best coffee!",best place everrrr love savori sweet die must stop drive park ave great breakfast best coffe
308,BVUJcs6Mk6WSXzPwpWPP6w,kVI7NL59MPnYTx3Lg6PMTw,3,"i went here for an event, and since i was having a couple of glasses of wine, i made sure i ordered a little something to eat.  i opted for the sesame crusted tuna, served rare, (as it should be).  this was a perfect fit for my needs that night and was done very well.  the service was great, there was a cocktail server circulating, and he was attentive. this place is out of the way and not a place i'd know to look for, so i'm glad to know it's there for future reference when thinking about places near the water.  unfortunately, it was raining that day, so i don't even know if they have outdoor seating/bar options.",went event sinc coupl glass wine made sure order littl someth eat opt sesam crust tuna serv rare perfect fit need night done well servic great cocktail server circul attent place way place id know look im glad know futur refer think place near water unfortun rain day dont even know outdoor seatingbar option
309,miWzKW-z1yHNEoR9reeKnQ,kVI7NL59MPnYTx3Lg6PMTw,4,"first time at aragosta. the food was awesome. started with their shared meets and cheeses dish. my wife had the filet special and i the lobster mac and cheese. both had great flavor. i have had better steak at upscale restaurants, but would still order again. we ended the night on their patio roasting marshmallows by the fire pit. great place and i would recommend. the only downside was the service. very slow. you can also valet park for up to three hours for only $12. worth it if its cold out.",first time aragosta food awesom start share meet chees dish wife filet special lobster mac chees great flavor better steak upscal restaur would still order end night patio roast marshmallow fire pit great place would recommend downsid servic slow also valet park three hour 12 worth cold
310,TeDNAirK9z2W34VA5lOFOg,kVI7NL59MPnYTx3Lg6PMTw,1,"this is not a review for the food as we weren't given the opportunity to actually get a table.  three of my friends and i went on a wednesday at 7 hoping to grab a bite to eat outside.  when we walked by the patio there were only two tables filled and plenty of open seating.  when we arrived at the host stand we waited for about 15 minutes and finally went up to the bar to ask who we should see for a table.  the bartender said to go back to the stand..after 10 more minutes a woman came up to us.  we asked for a table outside and she said the wait would be a half hour..assuming that there must reservations coming in, we said that would be fine and got a drink at the bar.  i am used to paying for good service/food/drinks, but when i ordered a dirty martini it came out tasting like dirty soapy water, was filled barely halfway and cost $17! my friend was suggested to get a glass of merlot for a mere $22!  the other glasses of wine were $15 and $16.  we asked the hostess if it would be ok to sit in the small lobby area couches right in front of the host stand and wait  until our table was ready.  we sat there..and sat there..an hour later we went up to the stand again..and waited 15..then 20 min...finally after about 2 hours total of waiting, a horrible expensive drink, and not seeing one other person come in for dinner we walked out..on our way we looked over to the patio which was completely empty!  i'm sure the food is great and maybe this was a really off day but unfortunately i won't be returning to find out.",review food werent given opportun actual get tabl three friend went wednesday 7 hope grab bite eat outsid walk patio two tabl fill plenti open seat arriv host stand wait 15 minut final went bar ask see tabl bartend said go back standaft 10 minut woman came us ask tabl outsid said wait would half hourassum must reserv come said would fine got drink bar use pay good servicefooddrink order dirti martini came tast like dirti soapi water fill bare halfway cost 17 friend suggest get glass merlot mere 22 glass wine 15 16 ask hostess would ok sit small lobbi area couch right front host stand wait tabl readi sat thereand sat therean hour later went stand againand wait 15then 20 minfin 2 hour total wait horribl expens drink see one person come dinner walk outon way look patio complet empti im sure food great mayb realli day unfortun wont return find
311,N-HCq9-2l-sROpmZVAHS7A,eLrJdEYwxzJgddnqawDQ1g,4,"it's a decent neighborhood italian joint.

i have been coming here to pasta vino for a while and have always enjoyed their food. it's tucked away in a quaint section of the peachtree battle shopping center next to the cheyenne grille and it's been in business since 1989. it's a good ""1st date"" spot and it won't necessarily break your bank. 

i usually order the insalata della casa which includes mixed greens, cherry tomatoes, roasted red peppers, olives, parmesan and sun dried tomatoes. the lettuce isn't the predictable pre-packaged shit most restaurants throw together. the lettuce actually tastes as though it's off the head and cut fresh. the dressing is a ""homemade"" variety and is light in flavor, it's usually one of my favorites.

another one of my favorites is the chicken parmesan. i love how they actually pound the chicken breast and it's lightly breaded with mozzarella cheese on top. the marinara sauce is fresh and made on the spot. i have become a bit tired of all the canned crap a lot of these places serve. it also comes with a side of pasta for the carb fix.

i do recommend this place and it's always been consistent on quality. it's a nice departure form more of the flashy italian joints in town.",decent neighborhood italian joint come pasta vino alway enjoy food tuck away quaint section peachtre battl shop center next cheyenn grill busi sinc 1989 good 1st date spot wont necessarili break bank usual order insalata della casa includ mix green cherri tomato roast red pepper oliv parmesan sun dri tomato lettuc isnt predict prepackag shit restaur throw togeth lettuc actual tast though head cut fresh dress homemad varieti light flavor usual one favorit anoth one favorit chicken parmesan love actual pound chicken breast lightli bread mozzarella chees top marinara sauc fresh made spot becom bit tire can crap lot place serv also come side pasta carb fix recommend place alway consist qualiti nice departur form flashi italian joint town
312,Tuykq3BLumJsp8g-552AAw,kVI7NL59MPnYTx3Lg6PMTw,2,"this place is ok. the service is insanely slow, had a burger and were here for 1:45 and still waiting for the bill. burgers were ordered mr, came out m.. one with bacon, one without. you could also tell that instead of no cheese with burger, the cheese was scraped off. not impressed.",place ok servic insan slow burger 145 still wait bill burger order mr came one bacon one without could also tell instead chees burger chees scrape impress
313,dokCT2vbOcwCUkvFjNls5A,kVI7NL59MPnYTx3Lg6PMTw,3,"i recently had dinner at aragosta in boston's north end. this upscale italian restaurant in the fairmont hotel is surrounded by boston harbor which you can see from their beautiful patio. the restaurant has a sophisticated and modern decor.  the menu includes typical italian fare mixed with many local ingredients like lobster, pei mussels and george's banks scallops.

main plates mostly range from $21 - $33 and while there are many tempting starters, i would suggest trying aragosta's shared plate of meats, cheese and fish for $29.  the platter was more than enough for our party of four and was a delicious beginning to our meal.

i was tempted to try chef daniels daughter's favorite plate, orecchiette d'olivia, lobster ""mac & cheese"", but i opted for the ""piatti di giorno"", which was veal parmesan.  this is a staple plate at any italian restaurant and a personal favorite.  the red sauce was fresh and flavorful and combined nicely with the perfectly prepared veal; it was my very definition of comfort food. the one blemish to the dining experience was the lack of experience from our well-meaning but clearly green waitress.  when questioned about the menu her responses were stilted and unsure and when glasses ran empty she was slow to recognize or show herself to reorder another bottle (perhaps that's best - it did save us some money).

i would enjoy returning and trying another dinner, but i think next time i'll insist we dine outside on aragosta's lovely patio.",recent dinner aragosta boston north end upscal italian restaur fairmont hotel surround boston harbor see beauti patio restaur sophist modern decor menu includ typic italian fare mix mani local ingredi like lobster pei mussel georg bank scallop main plate mostli rang 21 33 mani tempt starter would suggest tri aragosta share plate meat chees fish 29 platter enough parti four delici begin meal tempt tri chef daniel daughter favorit plate orecchiett dolivia lobster mac chees opt piatti di giorno veal parmesan stapl plate italian restaur person favorit red sauc fresh flavor combin nice perfectli prepar veal definit comfort food one blemish dine experi lack experi wellmean clearli green waitress question menu respons stilt unsur glass ran empti slow recogn show reorder anoth bottl perhap that best save us money would enjoy return tri anoth dinner think next time ill insist dine outsid aragosta love patio
314,ZJ9lKjMaLRVZcly5HbjwGg,kVI7NL59MPnYTx3Lg6PMTw,3,"went here twice for breakfast as we were staying in the hotel attached. first time food was great - great proportions, not greasy, very nice. second time was completely different - food was greasy, proportions were a lot smaller and food was cool/cold. for the prices you pay here food should be consistent everyday with a decent amount of food and hot. wouldn't recommend.",went twice breakfast stay hotel attach first time food great great proport greasi nice second time complet differ food greasi proport lot smaller food coolcold price pay food consist everyday decent amount food hot wouldnt recommend
315,v7KJCdFbkB7Qfy5duAmqlQ,eLrJdEYwxzJgddnqawDQ1g,2,"do not recommend this place to anyone. the food is bland and boring. i ordered two slices of the prosciutto and arugula pizza which, on the menu states that it is their margherita pizza  (tomatoes, basil, and mozzarella cheese..not their cheese pizza which is your basic cheese) with prosciutto and arugula. first, they brought out cheese pizza with the arugula and prosciutto. i asked the waiter if it was supposed to be margherita pizza under the toppings..he just kinda looked and me and said sorry and took the pizza back. he brought it back a few minutes later...the same pizza just with tomatoes. they clearly don't know what margherita pizza is. i was very disappointed. on top of the disappointing food, the service was bad too. we had to ask for drinks to be refilled. the employees were drinking on the clock in the open. towards the end of the night all of the employees were out by the front talking loudly and one guy was openly drinking beer. i can easily say my family and i will never be going back there.",recommend place anyon food bland bore order two slice prosciutto arugula pizza menu state margherita pizza tomato basil mozzarella cheesenot chees pizza basic chees prosciutto arugula first brought chees pizza arugula prosciutto ask waiter suppos margherita pizza toppingsh kinda look said sorri took pizza back brought back minut laterth pizza tomato clearli dont know margherita pizza disappoint top disappoint food servic bad ask drink refil employe drink clock open toward end night employe front talk loudli one guy openli drink beer easili say famili never go back
316,8ReG5kt7XAQUkVQxP0vbLQ,_pqPht0BqDsU3Fcla_s7iw,4,"great little brunch spot! we came here on a saturday morning and sat outside with no wait at all. of course we had to try both the traditional eggs benedict and the eggs benedict al bacio. they were both amazing! the eggs benedict al bacio tasted like regular eggs benedict and pizza had a baby. it was a great italian spin on the traditional dish. 
the prices are not bad and they have a $20 all you can drink option, but the menu is somewhat limited. the wait staff was very friendly and welcoming. this place feels like a hidden gem!",great littl brunch spot came saturday morn sat outsid wait cours tri tradit egg benedict egg benedict al bacio amaz egg benedict al bacio tast like regular egg benedict pizza babi great italian spin tradit dish price bad 20 drink option menu somewhat limit wait staff friendli welcom place feel like hidden gem
317,GkkemP0wDrM8bN1yg2d9Kw,_pqPht0BqDsU3Fcla_s7iw,4,great place to eat. friendly staff and good service. you get to talk to the owner who comes out and says hello. the food is plentiful and reasonable. the coffee is good and strong and the pastries were awesome. it's a cute place and at least you can get parking away from the busier part of park ave,great place eat friendli staff good servic get talk owner come say hello food plenti reason coffe good strong pastri awesom cute place least get park away busier part park ave
318,eB9DecdV_3sw4j8ojgOm1A,eLrJdEYwxzJgddnqawDQ1g,2,"meh,  i want to like this neighborhood italian spot but it continues to fail to impress.  and is over priced.  my friend and i had dinner here recently, she is gf so the gf pasta option was a big draw for her.  

we sat outside in a beautiful fall evening. service was rushed a spotty from the onset. ordered a bottle of chardonnay, gf pasta with clams and a pizza for the rest of us. waiter failed to repeatedly bring a cooler for the wine, finally producing an over filled water pitcher for the wine chiller. 

gf pasta was bad, pasta itself undercooked, sauce had zero flavor but there were quite a few clams $20, pizza was ok, not great. $20. 

over the years, i have kept trying to live this place but not interested in mediocre, over priced food with lack of service.",meh want like neighborhood italian spot continu fail impress price friend dinner recent gf gf pasta option big draw sat outsid beauti fall even servic rush spotti onset order bottl chardonnay gf pasta clam pizza rest us waiter fail repeatedli bring cooler wine final produc fill water pitcher wine chiller gf pasta bad pasta undercook sauc zero flavor quit clam 20 pizza ok great 20 year kept tri live place interest mediocr price food lack servic
319,HYo3nkUD3vd14KtN8HhuqQ,eLrJdEYwxzJgddnqawDQ1g,4,just found this place looking for an italian restaurant near my house. had good reviews and only 0.6 miles from home so we chose pasta vino. their food was delicious! the dishes were traditional and simple but the taste was surprisingly good! the prices were great too and i will definitely return the next time i'm craving italian.,found place look italian restaur near hous good review 06 mile home chose pasta vino food delici dish tradit simpl tast surprisingli good price great definit return next time im crave italian
320,TmvXlgWQthB6TwFZV4b5Ig,_pqPht0BqDsU3Fcla_s7iw,5,"beautiful, sparkling clean cafe. walked in from the morse museum and ordered three salads to go. they were prepared reasonably fast. appreciate the attention paid with making sure the order had utensils and napkins. these were great, fresh salads with a nice variety of ingredients. really looking forward to coming again and eating in. has sidewalk seating under canopy. floor to ceiling windows ro the sidewalk and to the courtyard. very nice",beauti sparkl clean cafe walk mors museum order three salad go prepar reason fast appreci attent paid make sure order utensil napkin great fresh salad nice varieti ingredi realli look forward come eat sidewalk seat canopi floor ceil window ro sidewalk courtyard nice
321,wMCHSV7ejyi9bCb7vSsydw,_pqPht0BqDsU3Fcla_s7iw,3,"3 1/2 stars - i went here with my friends and my bf. we had a groupon for 4 people which i would recommend. it was a friday night and we wanted a simple, not crazy busy, quiet restaurant. this restaurant is the perfect choice. it's on park ave. but not in the busy part though we could walk to it. parking was much easier since we used the garage close by. 

we ordered the calamari. the portion for it was a bit small. while we did enjoyed, the portion was too small. it was good for only two people but too big even for that. we just wanted more serving.

i ordered the napoli with parppadelle noodles. the portion was a bit too small. i tend to get full easily but i actually was not close to full. i would have paid more for a little bit more portion. it felt like a lunch portion. the bread was great. we actually went later to eat more.",3 12 star went friend bf groupon 4 peopl would recommend friday night want simpl crazi busi quiet restaur restaur perfect choic park ave busi part though could walk park much easier sinc use garag close order calamari portion bit small enjoy portion small good two peopl big even want serv order napoli parppadel noodl portion bit small tend get full easili actual close full would paid littl bit portion felt like lunch portion bread great actual went later eat
322,pzGLWgOdLABWD32k5chorg,eLrJdEYwxzJgddnqawDQ1g,4,"love this place! great hidden gem if you love amazing gnocchi and vodka sauce.  this place home makes its gnocchi and you can tell because it is the most tender, delicious, melt-in-your-mouth pasta i have ever had.  i wish i could speak more to the rest of the menu, but i'm sentenced to life for that one dish-gladly.",love place great hidden gem love amaz gnocchi vodka sauc place home make gnocchi tell tender delici meltinyourmouth pasta ever wish could speak rest menu im sentenc life one dishgladli
323,XpfSYwRrwl9uqrkbWlsPCA,kVI7NL59MPnYTx3Lg6PMTw,4,gorgeous location and atmosphere. tuna flatbread app was awesome. main meal was good but not best. service was fine although our waiter was a bit awkward. will definetely go back but maybe next time to bar area or patio.,gorgeou locat atmospher tuna flatbread app awesom main meal good best servic fine although waiter bit awkward definet go back mayb next time bar area patio
324,s_DB4C8LO0QVsEUR5rcojQ,kVI7NL59MPnYTx3Lg6PMTw,2,"came here twice when i visited my younger sister in boston. the first time was because i was on a hunt for olive oil cake (i've never tried it before!) and the second time was for my sister's birthday dinner, which happened to be during boston restaurant week. this review is just for the dinner. i was there with my sister, our family friend, and two of my sister's friends from her summer internship. honestly, the food was not that great; one of the plates came out completely cold! and not cold like it was waiting too long to be served, but cold as in it was as though the food was just taken out of a freezer... i don't even remember what we ordered because it was not that memorable. i only remember the gelato at the end -- i loved the limoncello gelato but that's because i like lemon anything.

the service was mediocre as well. they were very slow and unresponsive. our server would be gone for long periods of time, even if we only asked for water. in addition, i had asked the server if they could give my sister a complimentary dessert or something because it was her birthday. they ended up just putting a candle in the olive oil cake that she had ordered as part of the boston restaurant week prixe fixe menu. not that i expected anything extravagant, but restaurants less upscale than this have made a much better effort than that. the other parties were getting much better service than we were, so ... meh.",came twice visit younger sister boston first time hunt oliv oil cake ive never tri second time sister birthday dinner happen boston restaur week review dinner sister famili friend two sister friend summer internship honestli food great one plate came complet cold cold like wait long serv cold though food taken freezer dont even rememb order memor rememb gelato end love limoncello gelato that like lemon anyth servic mediocr well slow unrespons server would gone long period time even ask water addit ask server could give sister complimentari dessert someth birthday end put candl oliv oil cake order part boston restaur week prix fix menu expect anyth extravag restaur less upscal made much better effort parti get much better servic meh
325,QKioZ7NKRo7oORQl8rKvUA,kVI7NL59MPnYTx3Lg6PMTw,1,"four of us came in for dinner on saturday night and had such a terrible experience i had to provide feedback. all of us are young (mid thirties) successful professionals, who live in the city and dine out roughly 2 -3 times a week. we consider ourselves ""foodies"" we are well travelled and we have a high taste level (however not so much that we are snobby). 

 
when we arrived we checked in at the hostess stand (we had reservations). it should be noted that the hostess stand had a lot of commotion for what appreared to be a slow night.  they had quite a number of staff standing there, however no one could help me but the hostess, this created immediate confusion and a poor first impression. we opted to wait for a table outside, and had drinks while we waited at the bar, but after a long time we noticed that although many ""4tops"" were free and we had to flag down the hostess to remind her we were waiting and she then remembered and brought us outside to our seat. it should be noted that the hostess seemed very inexperienceds and scattered for a slow night..... she should have come over to us to tell us how long it would be and that our table was waiting.


once we sat our ""food"" waiter introduced himself to us and told us that we could not order drinks with him but that we had a ""drink"" waitress and she would be right over. really? is this what they want? to have guests seated by someone that tells you what they cannot do? ok... so we waited and waited for our ""drink"" waitress and after well over 10 minutes (we were frustrated) she came over. once we ordered our wine and drinks our ""food"" waiter came over... without bringing you through the entire meal and all of the times he was inappropriate and annoying i will just say this, he was the worst waiter we have ever had... keeping in mind that we have all dined out extensively both in the united states and abroad. he was obtuse, rude and rushed us our entire dinner. he harassed us to order, appetizers then dinner .... (came back incessantly, when we clearly were trying to talk and have a leisurely dinner), he didn't asked for the woman's orders first he just kind of went around the table.. (manners?! ladies are always first)... he cleared plates before everyone was finished (!! this is waiting tables 101...) and at one point (at 9:30) told us that the patio closes at 11 and that we had better order our entrees because at 11 we had to get off the patio. really? do guests want to be troubled by restaurant rules? if it is 9:30 and guests have till 11... surely they have enough time to eat and not be bothered w/ rules and feel like they are being rushed... at the end of our dinner when all but on person's plates were cleared (ugh!)... he came over to our friend once and asked to clear his plate... our friend was in the middle of telling a story and said politely no, he was not ready for it to be cleared. then not even 5 minutes later he came back again and asked to clear it - our friend was still not done! but out of frustration said - ""yes - just take my plate!"" and instead of ordering more wine, after dinner drinks and dessert, we settled up, and went elsewhere. vowing that regardless of a great view and just so-so food... (cheese board was outstanding as was the tuna crudo).... we would never come back. 

rookies!  it's too bad... as it has all the right makings for a true gem.",four us came dinner saturday night terribl experi provid feedback us young mid thirti success profession live citi dine roughli 2 3 time week consid foodi well travel high tast level howev much snobbi arriv check hostess stand reserv note hostess stand lot commot apprear slow night quit number staff stand howev one could help hostess creat immedi confus poor first impress opt wait tabl outsid drink wait bar long time notic although mani 4top free flag hostess remind wait rememb brought us outsid seat note hostess seem inexperienc scatter slow night come us tell us long would tabl wait sat food waiter introduc us told us could order drink drink waitress would right realli want guest seat someon tell cannot ok wait wait drink waitress well 10 minut frustrat came order wine drink food waiter came without bring entir meal time inappropri annoy say worst waiter ever keep mind dine extens unit state abroad obtus rude rush us entir dinner harass us order appet dinner came back incessantli clearli tri talk leisur dinner didnt ask woman order first kind went around tabl manner ladi alway first clear plate everyon finish wait tabl 101 one point 930 told us patio close 11 better order entre 11 get patio realli guest want troubl restaur rule 930 guest till 11 sure enough time eat bother w rule feel like rush end dinner person plate clear ugh came friend ask clear plate friend middl tell stori said polit readi clear even 5 minut later came back ask clear friend still done frustrat said ye take plate instead order wine dinner drink dessert settl went elsewher vow regardless great view soso food chees board outstand tuna crudo would never come back rooki bad right make true gem
